eval,best_cost,uncovered,redundancy,score
1,3336,0,0,3336.0000
100,2430,0,0,2430.0000
200,1782,0,0,1782.0000
300,1606,0,0,1606.0000
400,1586,0,0,1586.0000
500,1401,0,0,1401.0000
600,1271,0,0,1271.0000
700,1167,0,0,1167.0000
800,1068,0,0,1068.0000
900,949,0,0,949.0000
1000,816,0,0,816.0000
1100,816,0,0,816.0000
1200,749,0,0,749.0000
1300,592,0,0,592.0000
1400,548,0,0,548.0000
1500,548,0,0,548.0000
1600,548,0,0,548.0000
1700,505,0,0,505.0000
1800,458,0,0,458.0000
1900,458,0,0,458.0000
2000,458,0,0,458.0000
2100,455,0,0,455.0000
2200,455,0,0,455.0000
2300,453,0,0,453.0000
2400,453,0,0,453.0000
2500,453,0,0,453.0000
2600,453,0,0,453.0000
2700,453,0,0,453.0000
2800,453,0,0,453.0000
2900,453,0,0,453.0000
3000,446,0,0,446.0000
3100,446,0,0,446.0000
3200,446,0,0,446.0000
3300,446,0,0,446.0000
3400,446,0,0,446.0000
3500,443,0,0,443.0000
3600,443,0,0,443.0000
3700,442,0,0,442.0000
3800,442,0,0,442.0000
3900,442,0,0,442.0000
4000,442,0,0,442.0000
4100,442,0,0,442.0000
4200,442,0,0,442.0000
4300,442,0,0,442.0000
4400,442,0,0,442.0000
4500,442,0,0,442.0000
4600,442,0,0,442.0000
4700,442,0,0,442.0000
4800,442,0,0,442.0000
4900,442,0,0,442.0000
5000,442,0,0,442.0000
5100,442,0,0,442.0000
5200,442,0,0,442.0000
5300,442,0,0,442.0000
5400,442,0,0,442.0000
5500,442,0,0,442.0000
5600,442,0,0,442.0000
5700,442,0,0,442.0000
5800,442,0,0,442.0000
5900,442,0,0,442.0000
6000,442,0,0,442.0000
6100,442,0,0,442.0000
6200,442,0,0,442.0000
6300,442,0,0,442.0000
6400,442,0,0,442.0000
6500,442,0,0,442.0000
6600,442,0,0,442.0000
6700,442,0,0,442.0000
6800,442,0,0,442.0000
6900,442,0,0,442.0000
7000,442,0,0,442.0000
7100,442,0,0,442.0000
7200,442,0,0,442.0000
7300,442,0,0,442.0000
7400,442,0,0,442.0000
7500,442,0,0,442.0000
7600,442,0,0,442.0000
7700,442,0,0,442.0000
7800,442,0,0,442.0000
7900,442,0,0,442.0000
8000,442,0,0,442.0000
8100,442,0,0,442.0000
8200,442,0,0,442.0000
8300,442,0,0,442.0000
8400,442,0,0,442.0000
8500,442,0,0,442.0000
8600,442,0,0,442.0000
8700,442,0,0,442.0000
8800,442,0,0,442.0000
8900,442,0,0,442.0000
9000,442,0,0,442.0000
9100,442,0,0,442.0000
9200,442,0,0,442.0000
9300,442,0,0,442.0000
9400,442,0,0,442.0000
9500,442,0,0,442.0000
9600,442,0,0,442.0000
9700,442,0,0,442.0000
9800,442,0,0,442.0000
9900,442,0,0,442.0000
10000,442,0,0,442.0000
10100,442,0,0,442.0000
10200,442,0,0,442.0000
10300,442,0,0,442.0000
10400,442,0,0,442.0000
10500,442,0,0,442.0000
10600,442,0,0,442.0000
10700,442,0,0,442.0000
10800,442,0,0,442.0000
10900,442,0,0,442.0000
11000,442,0,0,442.0000
11100,442,0,0,442.0000
11200,442,0,0,442.0000
11300,442,0,0,442.0000
11400,442,0,0,442.0000
11500,442,0,0,442.0000
11600,442,0,0,442.0000
11700,442,0,0,442.0000
11800,442,0,0,442.0000
11900,442,0,0,442.0000
12000,442,0,0,442.0000
12100,442,0,0,442.0000
12200,442,0,0,442.0000
12300,442,0,0,442.0000
12400,442,0,0,442.0000
12500,442,0,0,442.0000
12600,442,0,0,442.0000
12700,442,0,0,442.0000
12800,442,0,0,442.0000
12900,442,0,0,442.0000
13000,442,0,0,442.0000
13100,442,0,0,442.0000
13200,442,0,0,442.0000
13300,442,0,0,442.0000
13400,442,0,0,442.0000
13500,442,0,0,442.0000
13600,442,0,0,442.0000
13700,442,0,0,442.0000
13800,442,0,0,442.0000
13900,442,0,0,442.0000
14000,442,0,0,442.0000
14100,442,0,0,442.0000
14200,442,0,0,442.0000
14300,442,0,0,442.0000
14400,442,0,0,442.0000
14500,442,0,0,442.0000
14600,442,0,0,442.0000
14700,442,0,0,442.0000
14800,442,0,0,442.0000
14900,442,0,0,442.0000
15000,442,0,0,442.0000
15100,442,0,0,442.0000
15200,442,0,0,442.0000
15300,442,0,0,442.0000
15400,442,0,0,442.0000
15500,442,0,0,442.0000
15600,442,0,0,442.0000
15700,442,0,0,442.0000
15800,442,0,0,442.0000
15900,442,0,0,442.0000
16000,442,0,0,442.0000
16100,442,0,0,442.0000
16200,442,0,0,442.0000
16300,442,0,0,442.0000
16400,442,0,0,442.0000
16500,442,0,0,442.0000
16600,442,0,0,442.0000
16700,442,0,0,442.0000
16800,442,0,0,442.0000
16900,442,0,0,442.0000
17000,442,0,0,442.0000
17100,442,0,0,442.0000
17200,442,0,0,442.0000
17300,442,0,0,442.0000
17400,442,0,0,442.0000
17500,442,0,0,442.0000
17600,442,0,0,442.0000
17700,442,0,0,442.0000
17800,442,0,0,442.0000
17900,442,0,0,442.0000
18000,442,0,0,442.0000
18100,442,0,0,442.0000
18200,442,0,0,442.0000
18300,442,0,0,442.0000
18400,442,0,0,442.0000
18500,442,0,0,442.0000
18600,442,0,0,442.0000
18700,442,0,0,442.0000
18800,442,0,0,442.0000
18900,442,0,0,442.0000
19000,442,0,0,442.0000
19100,442,0,0,442.0000
19200,442,0,0,442.0000
19300,442,0,0,442.0000
19400,442,0,0,442.0000
19500,442,0,0,442.0000
19600,442,0,0,442.0000
19700,442,0,0,442.0000
19800,442,0,0,442.0000
19900,442,0,0,442.0000
20000,442,0,0,442.0000
20100,442,0,0,442.0000
20200,442,0,0,442.0000
20300,442,0,0,442.0000
20400,442,0,0,442.0000
20500,442,0,0,442.0000
20600,442,0,0,442.0000
20700,442,0,0,442.0000
20800,442,0,0,442.0000
20900,442,0,0,442.0000
21000,442,0,0,442.0000
21100,442,0,0,442.0000
21200,442,0,0,442.0000
21300,442,0,0,442.0000
21400,442,0,0,442.0000
21500,442,0,0,442.0000
21600,442,0,0,442.0000
21700,442,0,0,442.0000
21800,442,0,0,442.0000
21900,442,0,0,442.0000
22000,442,0,0,442.0000
22100,442,0,0,442.0000
22200,442,0,0,442.0000
22300,442,0,0,442.0000
22400,442,0,0,442.0000
22500,442,0,0,442.0000
22600,442,0,0,442.0000
22700,442,0,0,442.0000
22800,442,0,0,442.0000
22900,442,0,0,442.0000
23000,442,0,0,442.0000
23100,442,0,0,442.0000
23200,442,0,0,442.0000
23300,442,0,0,442.0000
23400,442,0,0,442.0000
23500,442,0,0,442.0000
23600,442,0,0,442.0000
23700,442,0,0,442.0000
23800,442,0,0,442.0000
23900,442,0,0,442.0000
24000,442,0,0,442.0000
24100,442,0,0,442.0000
24200,442,0,0,442.0000
24300,442,0,0,442.0000
24400,442,0,0,442.0000
24500,442,0,0,442.0000
24600,442,0,0,442.0000
