eval,best_cost,uncovered,redundancy,score
1,2299,0,0,2299.0000
100,911,0,0,911.0000
200,571,0,0,571.0000
300,508,0,0,508.0000
400,508,0,0,508.0000
500,458,0,0,458.0000
600,454,0,0,454.0000
700,454,0,0,454.0000
800,451,0,0,451.0000
900,451,0,0,451.0000
1000,451,0,0,451.0000
1100,451,0,0,451.0000
1200,450,0,0,450.0000
1300,450,0,0,450.0000
1400,450,0,0,450.0000
1500,450,0,0,450.0000
1600,450,0,0,450.0000
1700,450,0,0,450.0000
1800,450,0,0,450.0000
1900,450,0,0,450.0000
2000,450,0,0,450.0000
2100,450,0,0,450.0000
2200,450,0,0,450.0000
2300,450,0,0,450.0000
2400,450,0,0,450.0000
2500,450,0,0,450.0000
2600,450,0,0,450.0000
2700,450,0,0,450.0000
2800,449,0,0,449.0000
2900,449,0,0,449.0000
3000,449,0,0,449.0000
3100,443,0,0,443.0000
3200,443,0,0,443.0000
3300,443,0,0,443.0000
3400,443,0,0,443.0000
3500,443,0,0,443.0000
3600,443,0,0,443.0000
3700,443,0,0,443.0000
3800,443,0,0,443.0000
3900,443,0,0,443.0000
4000,443,0,0,443.0000
4100,443,0,0,443.0000
4200,443,0,0,443.0000
4300,443,0,0,443.0000
4400,443,0,0,443.0000
4500,443,0,0,443.0000
4600,443,0,0,443.0000
4700,443,0,0,443.0000
4800,443,0,0,443.0000
4900,443,0,0,443.0000
5000,443,0,0,443.0000
5100,443,0,0,443.0000
5200,443,0,0,443.0000
5300,443,0,0,443.0000
5400,443,0,0,443.0000
5500,443,0,0,443.0000
5600,443,0,0,443.0000
5700,443,0,0,443.0000
5800,443,0,0,443.0000
5900,443,0,0,443.0000
6000,443,0,0,443.0000
6100,443,0,0,443.0000
6200,443,0,0,443.0000
6300,443,0,0,443.0000
6400,443,0,0,443.0000
6500,443,0,0,443.0000
6600,443,0,0,443.0000
6700,443,0,0,443.0000
6800,443,0,0,443.0000
6900,443,0,0,443.0000
7000,443,0,0,443.0000
7100,443,0,0,443.0000
7200,443,0,0,443.0000
7300,443,0,0,443.0000
7400,443,0,0,443.0000
7500,443,0,0,443.0000
7600,443,0,0,443.0000
7700,443,0,0,443.0000
7800,443,0,0,443.0000
7900,443,0,0,443.0000
8000,443,0,0,443.0000
8100,443,0,0,443.0000
8200,443,0,0,443.0000
8300,443,0,0,443.0000
8400,443,0,0,443.0000
8500,443,0,0,443.0000
8600,443,0,0,443.0000
8700,443,0,0,443.0000
8800,443,0,0,443.0000
8900,443,0,0,443.0000
9000,443,0,0,443.0000
9100,443,0,0,443.0000
9200,443,0,0,443.0000
9300,443,0,0,443.0000
9400,443,0,0,443.0000
9500,443,0,0,443.0000
9600,443,0,0,443.0000
9700,443,0,0,443.0000
9800,443,0,0,443.0000
9900,443,0,0,443.0000
10000,443,0,0,443.0000
10100,443,0,0,443.0000
10200,443,0,0,443.0000
10300,443,0,0,443.0000
10400,443,0,0,443.0000
10500,443,0,0,443.0000
10600,443,0,0,443.0000
10700,443,0,0,443.0000
10800,443,0,0,443.0000
10900,443,0,0,443.0000
11000,443,0,0,443.0000
11100,443,0,0,443.0000
11200,443,0,0,443.0000
11300,443,0,0,443.0000
11400,443,0,0,443.0000
11500,443,0,0,443.0000
11600,443,0,0,443.0000
11700,443,0,0,443.0000
11800,443,0,0,443.0000
11900,443,0,0,443.0000
12000,443,0,0,443.0000
12100,443,0,0,443.0000
12200,443,0,0,443.0000
12300,443,0,0,443.0000
12400,443,0,0,443.0000
12500,443,0,0,443.0000
12600,443,0,0,443.0000
12700,443,0,0,443.0000
12800,443,0,0,443.0000
12900,443,0,0,443.0000
13000,443,0,0,443.0000
13100,443,0,0,443.0000
13200,443,0,0,443.0000
13300,443,0,0,443.0000
13400,443,0,0,443.0000
13500,443,0,0,443.0000
13600,443,0,0,443.0000
13700,443,0,0,443.0000
13800,443,0,0,443.0000
13900,443,0,0,443.0000
14000,443,0,0,443.0000
14100,443,0,0,443.0000
14200,443,0,0,443.0000
14300,443,0,0,443.0000
14400,443,0,0,443.0000
14500,443,0,0,443.0000
14600,443,0,0,443.0000
14700,443,0,0,443.0000
14800,443,0,0,443.0000
14900,443,0,0,443.0000
15000,443,0,0,443.0000
15100,443,0,0,443.0000
15200,443,0,0,443.0000
15300,443,0,0,443.0000
15400,443,0,0,443.0000
15500,443,0,0,443.0000
15600,443,0,0,443.0000
15700,443,0,0,443.0000
15800,443,0,0,443.0000
15900,443,0,0,443.0000
16000,443,0,0,443.0000
16100,443,0,0,443.0000
16200,443,0,0,443.0000
16300,443,0,0,443.0000
16400,443,0,0,443.0000
16500,443,0,0,443.0000
16600,443,0,0,443.0000
16700,443,0,0,443.0000
16800,443,0,0,443.0000
16900,443,0,0,443.0000
17000,443,0,0,443.0000
17100,443,0,0,443.0000
17200,443,0,0,443.0000
17300,443,0,0,443.0000
17400,443,0,0,443.0000
17500,443,0,0,443.0000
17600,443,0,0,443.0000
17700,443,0,0,443.0000
17800,443,0,0,443.0000
17900,443,0,0,443.0000
18000,443,0,0,443.0000
18100,443,0,0,443.0000
18200,443,0,0,443.0000
18300,443,0,0,443.0000
18400,443,0,0,443.0000
18500,443,0,0,443.0000
18600,443,0,0,443.0000
18700,443,0,0,443.0000
18800,443,0,0,443.0000
18900,443,0,0,443.0000
19000,443,0,0,443.0000
19100,443,0,0,443.0000
19200,443,0,0,443.0000
19300,443,0,0,443.0000
19400,443,0,0,443.0000
19500,443,0,0,443.0000
19600,443,0,0,443.0000
19700,443,0,0,443.0000
19800,443,0,0,443.0000
19900,443,0,0,443.0000
20000,443,0,0,443.0000
20100,443,0,0,443.0000
20200,443,0,0,443.0000
20300,443,0,0,443.0000
20400,443,0,0,443.0000
20500,443,0,0,443.0000
20600,443,0,0,443.0000
20700,443,0,0,443.0000
20800,443,0,0,443.0000
20900,443,0,0,443.0000
21000,443,0,0,443.0000
21100,443,0,0,443.0000
21200,443,0,0,443.0000
21300,443,0,0,443.0000
21400,443,0,0,443.0000
21500,443,0,0,443.0000
21600,443,0,0,443.0000
21700,443,0,0,443.0000
21800,443,0,0,443.0000
21900,443,0,0,443.0000
22000,443,0,0,443.0000
22100,443,0,0,443.0000
22200,443,0,0,443.0000
22300,443,0,0,443.0000
22400,443,0,0,443.0000
22500,443,0,0,443.0000
22600,443,0,0,443.0000
22700,443,0,0,443.0000
22800,443,0,0,443.0000
22900,443,0,0,443.0000
23000,443,0,0,443.0000
23100,443,0,0,443.0000
23200,443,0,0,443.0000
23300,443,0,0,443.0000
23400,443,0,0,443.0000
23500,443,0,0,443.0000
23600,443,0,0,443.0000
23700,443,0,0,443.0000
23800,443,0,0,443.0000
23900,443,0,0,443.0000
24000,443,0,0,443.0000
24100,443,0,0,443.0000
24200,443,0,0,443.0000
24300,443,0,0,443.0000
24400,443,0,0,443.0000
24500,443,0,0,443.0000
24600,443,0,0,443.0000
24700,443,0,0,443.0000
24800,443,0,0,443.0000
24900,443,0,0,443.0000
25000,443,0,0,443.0000
25100,443,0,0,443.0000
25200,443,0,0,443.0000
25300,443,0,0,443.0000
25400,443,0,0,443.0000
25500,443,0,0,443.0000
25600,443,0,0,443.0000
25700,443,0,0,443.0000
25800,443,0,0,443.0000
25900,443,0,0,443.0000
26000,443,0,0,443.0000
26100,443,0,0,443.0000
26200,443,0,0,443.0000
26300,443,0,0,443.0000
26400,443,0,0,443.0000
26500,443,0,0,443.0000
26600,443,0,0,443.0000
26700,443,0,0,443.0000
26800,443,0,0,443.0000
26900,443,0,0,443.0000
27000,443,0,0,443.0000
27100,443,0,0,443.0000
27200,443,0,0,443.0000
27300,443,0,0,443.0000
27400,443,0,0,443.0000
