eval,best_cost,uncovered,redundancy,score
1,2318,0,0,2318.0000
100,822,0,0,822.0000
200,642,0,0,642.0000
300,640,0,0,640.0000
400,640,0,0,640.0000
500,640,0,0,640.0000
600,634,0,0,634.0000
700,634,0,0,634.0000
800,634,0,0,634.0000
900,634,0,0,634.0000
1000,560,0,0,560.0000
1100,560,0,0,560.0000
1200,560,0,0,560.0000
1300,559,0,0,559.0000
1400,549,0,0,549.0000
1500,549,0,0,549.0000
1600,508,0,0,508.0000
1700,508,0,0,508.0000
1800,508,0,0,508.0000
1900,503,0,0,503.0000
2000,503,0,0,503.0000
2100,503,0,0,503.0000
2200,503,0,0,503.0000
2300,503,0,0,503.0000
2400,503,0,0,503.0000
2500,503,0,0,503.0000
2600,503,0,0,503.0000
2700,475,0,0,475.0000
2800,469,0,0,469.0000
2900,469,0,0,469.0000
3000,469,0,0,469.0000
3100,469,0,0,469.0000
3200,469,0,0,469.0000
3300,469,0,0,469.0000
3400,469,0,0,469.0000
3500,469,0,0,469.0000
3600,469,0,0,469.0000
3700,469,0,0,469.0000
3800,469,0,0,469.0000
3900,469,0,0,469.0000
4000,469,0,0,469.0000
4100,469,0,0,469.0000
4200,469,0,0,469.0000
4300,469,0,0,469.0000
4400,469,0,0,469.0000
4500,469,0,0,469.0000
4600,469,0,0,469.0000
4700,469,0,0,469.0000
4800,466,0,0,466.0000
4900,466,0,0,466.0000
5000,466,0,0,466.0000
5100,466,0,0,466.0000
5200,466,0,0,466.0000
5300,466,0,0,466.0000
5400,466,0,0,466.0000
5500,466,0,0,466.0000
5600,466,0,0,466.0000
5700,466,0,0,466.0000
5800,466,0,0,466.0000
5900,466,0,0,466.0000
6000,466,0,0,466.0000
6100,466,0,0,466.0000
6200,466,0,0,466.0000
6300,466,0,0,466.0000
6400,466,0,0,466.0000
6500,466,0,0,466.0000
6600,466,0,0,466.0000
6700,466,0,0,466.0000
6800,466,0,0,466.0000
6900,466,0,0,466.0000
7000,466,0,0,466.0000
7100,466,0,0,466.0000
7200,466,0,0,466.0000
7300,466,0,0,466.0000
7400,466,0,0,466.0000
7500,466,0,0,466.0000
7600,466,0,0,466.0000
7700,466,0,0,466.0000
7800,466,0,0,466.0000
7900,466,0,0,466.0000
8000,466,0,0,466.0000
8100,466,0,0,466.0000
8200,466,0,0,466.0000
8300,466,0,0,466.0000
8400,466,0,0,466.0000
8500,466,0,0,466.0000
8600,466,0,0,466.0000
8700,466,0,0,466.0000
8800,466,0,0,466.0000
8900,466,0,0,466.0000
9000,466,0,0,466.0000
9100,466,0,0,466.0000
9200,466,0,0,466.0000
9300,466,0,0,466.0000
9400,466,0,0,466.0000
9500,466,0,0,466.0000
9600,466,0,0,466.0000
9700,466,0,0,466.0000
9800,466,0,0,466.0000
9900,466,0,0,466.0000
10000,466,0,0,466.0000
10100,466,0,0,466.0000
10200,466,0,0,466.0000
10300,466,0,0,466.0000
10400,466,0,0,466.0000
10500,466,0,0,466.0000
10600,466,0,0,466.0000
10700,466,0,0,466.0000
10800,466,0,0,466.0000
10900,466,0,0,466.0000
11000,466,0,0,466.0000
11100,466,0,0,466.0000
11200,466,0,0,466.0000
11300,466,0,0,466.0000
11400,466,0,0,466.0000
11500,466,0,0,466.0000
11600,466,0,0,466.0000
11700,466,0,0,466.0000
11800,466,0,0,466.0000
11900,466,0,0,466.0000
12000,466,0,0,466.0000
12100,466,0,0,466.0000
12200,466,0,0,466.0000
12300,466,0,0,466.0000
12400,450,0,0,450.0000
12500,450,0,0,450.0000
12600,450,0,0,450.0000
12700,450,0,0,450.0000
12800,450,0,0,450.0000
12900,450,0,0,450.0000
13000,450,0,0,450.0000
13100,450,0,0,450.0000
13200,450,0,0,450.0000
13300,450,0,0,450.0000
13400,450,0,0,450.0000
13500,450,0,0,450.0000
13600,450,0,0,450.0000
13700,450,0,0,450.0000
13800,450,0,0,450.0000
13900,450,0,0,450.0000
14000,450,0,0,450.0000
14100,450,0,0,450.0000
14200,450,0,0,450.0000
14300,447,0,0,447.0000
14400,447,0,0,447.0000
14500,447,0,0,447.0000
14600,447,0,0,447.0000
14700,447,0,0,447.0000
14800,447,0,0,447.0000
14900,447,0,0,447.0000
15000,447,0,0,447.0000
15100,447,0,0,447.0000
15200,447,0,0,447.0000
15300,447,0,0,447.0000
15400,447,0,0,447.0000
15500,447,0,0,447.0000
15600,447,0,0,447.0000
15700,447,0,0,447.0000
15800,447,0,0,447.0000
15900,447,0,0,447.0000
16000,447,0,0,447.0000
16100,447,0,0,447.0000
16200,447,0,0,447.0000
16300,447,0,0,447.0000
16400,447,0,0,447.0000
16500,447,0,0,447.0000
16600,447,0,0,447.0000
16700,447,0,0,447.0000
16800,447,0,0,447.0000
16900,447,0,0,447.0000
17000,447,0,0,447.0000
17100,447,0,0,447.0000
17200,447,0,0,447.0000
17300,447,0,0,447.0000
17400,447,0,0,447.0000
17500,447,0,0,447.0000
17600,447,0,0,447.0000
17700,447,0,0,447.0000
17800,447,0,0,447.0000
17900,447,0,0,447.0000
18000,447,0,0,447.0000
18100,447,0,0,447.0000
18200,447,0,0,447.0000
18300,447,0,0,447.0000
18400,447,0,0,447.0000
18500,447,0,0,447.0000
18600,447,0,0,447.0000
18700,447,0,0,447.0000
18800,447,0,0,447.0000
18900,447,0,0,447.0000
19000,447,0,0,447.0000
19100,447,0,0,447.0000
19200,447,0,0,447.0000
19300,447,0,0,447.0000
19400,447,0,0,447.0000
19500,447,0,0,447.0000
19600,447,0,0,447.0000
19700,447,0,0,447.0000
19800,447,0,0,447.0000
19900,447,0,0,447.0000
20000,447,0,0,447.0000
20100,447,0,0,447.0000
20200,447,0,0,447.0000
20300,447,0,0,447.0000
20400,447,0,0,447.0000
20500,447,0,0,447.0000
20600,447,0,0,447.0000
20700,447,0,0,447.0000
20800,447,0,0,447.0000
20900,447,0,0,447.0000
21000,447,0,0,447.0000
21100,447,0,0,447.0000
21200,447,0,0,447.0000
21300,447,0,0,447.0000
21400,447,0,0,447.0000
21500,447,0,0,447.0000
21600,447,0,0,447.0000
21700,447,0,0,447.0000
21800,447,0,0,447.0000
21900,447,0,0,447.0000
22000,447,0,0,447.0000
22100,447,0,0,447.0000
22200,447,0,0,447.0000
22300,447,0,0,447.0000
22400,447,0,0,447.0000
22500,447,0,0,447.0000
22600,447,0,0,447.0000
22700,447,0,0,447.0000
22800,447,0,0,447.0000
22900,447,0,0,447.0000
23000,447,0,0,447.0000
23100,447,0,0,447.0000
23200,447,0,0,447.0000
23300,447,0,0,447.0000
23400,447,0,0,447.0000
23500,447,0,0,447.0000
23600,447,0,0,447.0000
23700,447,0,0,447.0000
23800,447,0,0,447.0000
23900,447,0,0,447.0000
24000,447,0,0,447.0000
24100,447,0,0,447.0000
24200,447,0,0,447.0000
24300,447,0,0,447.0000
24400,447,0,0,447.0000
24500,447,0,0,447.0000
24600,447,0,0,447.0000
24700,447,0,0,447.0000
24800,447,0,0,447.0000
24900,447,0,0,447.0000
25000,447,0,0,447.0000
