eval,best_cost,uncovered,redundancy,score
1,3366,0,0,3366.0000
100,2939,0,0,2939.0000
200,2581,0,0,2581.0000
300,2350,0,0,2350.0000
400,2184,0,0,2184.0000
500,2014,0,0,2014.0000
600,1792,0,0,1792.0000
700,1792,0,0,1792.0000
800,1720,0,0,1720.0000
900,1676,0,0,1676.0000
1000,1582,0,0,1582.0000
1100,1531,0,0,1531.0000
1200,1531,0,0,1531.0000
1300,1415,0,0,1415.0000
1400,1415,0,0,1415.0000
1500,1341,0,0,1341.0000
1600,1112,0,0,1112.0000
1700,1060,0,0,1060.0000
1800,1060,0,0,1060.0000
1900,1060,0,0,1060.0000
2000,1060,0,0,1060.0000
2100,1035,0,0,1035.0000
2200,1035,0,0,1035.0000
2300,985,0,0,985.0000
2400,899,0,0,899.0000
2500,759,0,0,759.0000
2600,759,0,0,759.0000
2700,752,0,0,752.0000
2800,752,0,0,752.0000
2900,752,0,0,752.0000
3000,725,0,0,725.0000
3100,725,0,0,725.0000
3200,709,0,0,709.0000
3300,696,0,0,696.0000
3400,696,0,0,696.0000
3500,696,0,0,696.0000
3600,695,0,0,695.0000
3700,692,0,0,692.0000
3800,692,0,0,692.0000
3900,692,0,0,692.0000
4000,692,0,0,692.0000
4100,692,0,0,692.0000
4200,692,0,0,692.0000
4300,692,0,0,692.0000
4400,692,0,0,692.0000
4500,683,0,0,683.0000
4600,683,0,0,683.0000
4700,683,0,0,683.0000
4800,683,0,0,683.0000
4900,665,0,0,665.0000
5000,665,0,0,665.0000
5100,597,0,0,597.0000
5200,597,0,0,597.0000
5300,597,0,0,597.0000
5400,597,0,0,597.0000
5500,597,0,0,597.0000
5600,586,0,0,586.0000
5700,586,0,0,586.0000
5800,586,0,0,586.0000
5900,586,0,0,586.0000
6000,586,0,0,586.0000
6100,586,0,0,586.0000
6200,586,0,0,586.0000
6300,586,0,0,586.0000
6400,586,0,0,586.0000
6500,586,0,0,586.0000
6600,586,0,0,586.0000
6700,586,0,0,586.0000
6800,586,0,0,586.0000
6900,586,0,0,586.0000
7000,586,0,0,586.0000
7100,543,0,0,543.0000
7200,543,0,0,543.0000
7300,543,0,0,543.0000
7400,543,0,0,543.0000
7500,509,0,0,509.0000
7600,509,0,0,509.0000
7700,509,0,0,509.0000
7800,509,0,0,509.0000
7900,509,0,0,509.0000
8000,509,0,0,509.0000
8100,509,0,0,509.0000
8200,505,0,0,505.0000
8300,505,0,0,505.0000
8400,505,0,0,505.0000
8500,505,0,0,505.0000
8600,505,0,0,505.0000
8700,505,0,0,505.0000
8800,505,0,0,505.0000
8900,504,0,0,504.0000
9000,504,0,0,504.0000
9100,504,0,0,504.0000
9200,504,0,0,504.0000
9300,504,0,0,504.0000
9400,504,0,0,504.0000
9500,504,0,0,504.0000
9600,504,0,0,504.0000
9700,504,0,0,504.0000
9800,504,0,0,504.0000
9900,504,0,0,504.0000
10000,504,0,0,504.0000
10100,504,0,0,504.0000
10200,504,0,0,504.0000
10300,504,0,0,504.0000
10400,504,0,0,504.0000
10500,457,0,0,457.0000
10600,450,0,0,450.0000
10700,450,0,0,450.0000
