eval,best_cost,uncovered,redundancy,score
1,2616,0,0,2616.0000
100,1047,0,0,1047.0000
200,730,0,0,730.0000
300,650,0,0,650.0000
400,650,0,0,650.0000
500,650,0,0,650.0000
600,649,0,0,649.0000
700,649,0,0,649.0000
800,649,0,0,649.0000
900,649,0,0,649.0000
1000,649,0,0,649.0000
1100,649,0,0,649.0000
1200,649,0,0,649.0000
1300,639,0,0,639.0000
1400,639,0,0,639.0000
1500,639,0,0,639.0000
1600,639,0,0,639.0000
1700,639,0,0,639.0000
1800,639,0,0,639.0000
1900,639,0,0,639.0000
2000,639,0,0,639.0000
2100,592,0,0,592.0000
2200,592,0,0,592.0000
2300,592,0,0,592.0000
2400,592,0,0,592.0000
2500,543,0,0,543.0000
2600,539,0,0,539.0000
2700,539,0,0,539.0000
2800,539,0,0,539.0000
2900,539,0,0,539.0000
3000,539,0,0,539.0000
3100,535,0,0,535.0000
3200,535,0,0,535.0000
3300,535,0,0,535.0000
3400,535,0,0,535.0000
3500,535,0,0,535.0000
3600,535,0,0,535.0000
3700,535,0,0,535.0000
3800,535,0,0,535.0000
3900,535,0,0,535.0000
4000,535,0,0,535.0000
4100,535,0,0,535.0000
4200,535,0,0,535.0000
4300,535,0,0,535.0000
4400,535,0,0,535.0000
4500,445,0,0,445.0000
4600,445,0,0,445.0000
4700,445,0,0,445.0000
4800,445,0,0,445.0000
4900,445,0,0,445.0000
5000,445,0,0,445.0000
5100,445,0,0,445.0000
5200,445,0,0,445.0000
5300,445,0,0,445.0000
5400,445,0,0,445.0000
5500,445,0,0,445.0000
5600,445,0,0,445.0000
5700,445,0,0,445.0000
5800,445,0,0,445.0000
5900,445,0,0,445.0000
6000,445,0,0,445.0000
6100,445,0,0,445.0000
6200,445,0,0,445.0000
6300,445,0,0,445.0000
6400,445,0,0,445.0000
6500,445,0,0,445.0000
6600,445,0,0,445.0000
6700,445,0,0,445.0000
6800,445,0,0,445.0000
6900,445,0,0,445.0000
7000,445,0,0,445.0000
7100,445,0,0,445.0000
7200,445,0,0,445.0000
7300,445,0,0,445.0000
7400,445,0,0,445.0000
7500,445,0,0,445.0000
7600,445,0,0,445.0000
7700,445,0,0,445.0000
7800,445,0,0,445.0000
7900,445,0,0,445.0000
8000,445,0,0,445.0000
8100,445,0,0,445.0000
8200,445,0,0,445.0000
8300,445,0,0,445.0000
8400,445,0,0,445.0000
8500,445,0,0,445.0000
8600,445,0,0,445.0000
8700,445,0,0,445.0000
8800,445,0,0,445.0000
8900,445,0,0,445.0000
9000,445,0,0,445.0000
9100,445,0,0,445.0000
9200,445,0,0,445.0000
9300,445,0,0,445.0000
9400,445,0,0,445.0000
9500,445,0,0,445.0000
9600,445,0,0,445.0000
9700,445,0,0,445.0000
9800,445,0,0,445.0000
9900,445,0,0,445.0000
10000,445,0,0,445.0000
10100,445,0,0,445.0000
10200,445,0,0,445.0000
10300,445,0,0,445.0000
10400,445,0,0,445.0000
10500,445,0,0,445.0000
10600,445,0,0,445.0000
10700,445,0,0,445.0000
10800,445,0,0,445.0000
10900,445,0,0,445.0000
11000,445,0,0,445.0000
11100,445,0,0,445.0000
11200,445,0,0,445.0000
11300,445,0,0,445.0000
11400,445,0,0,445.0000
11500,445,0,0,445.0000
11600,445,0,0,445.0000
11700,445,0,0,445.0000
11800,445,0,0,445.0000
11900,445,0,0,445.0000
12000,445,0,0,445.0000
12100,445,0,0,445.0000
12200,445,0,0,445.0000
12300,445,0,0,445.0000
12400,445,0,0,445.0000
12500,445,0,0,445.0000
12600,445,0,0,445.0000
12700,445,0,0,445.0000
12800,445,0,0,445.0000
12900,445,0,0,445.0000
13000,445,0,0,445.0000
13100,445,0,0,445.0000
13200,445,0,0,445.0000
13300,445,0,0,445.0000
13400,445,0,0,445.0000
13500,445,0,0,445.0000
13600,445,0,0,445.0000
13700,445,0,0,445.0000
13800,445,0,0,445.0000
13900,445,0,0,445.0000
14000,445,0,0,445.0000
14100,445,0,0,445.0000
14200,445,0,0,445.0000
14300,445,0,0,445.0000
14400,445,0,0,445.0000
14500,445,0,0,445.0000
14600,445,0,0,445.0000
14700,445,0,0,445.0000
14800,445,0,0,445.0000
14900,445,0,0,445.0000
15000,445,0,0,445.0000
15100,445,0,0,445.0000
15200,445,0,0,445.0000
15300,445,0,0,445.0000
15400,445,0,0,445.0000
15500,445,0,0,445.0000
15600,445,0,0,445.0000
15700,445,0,0,445.0000
15800,445,0,0,445.0000
15900,445,0,0,445.0000
16000,445,0,0,445.0000
16100,445,0,0,445.0000
16200,445,0,0,445.0000
16300,445,0,0,445.0000
16400,445,0,0,445.0000
16500,445,0,0,445.0000
16600,445,0,0,445.0000
16700,445,0,0,445.0000
16800,445,0,0,445.0000
16900,445,0,0,445.0000
17000,445,0,0,445.0000
17100,445,0,0,445.0000
17200,445,0,0,445.0000
17300,445,0,0,445.0000
17400,445,0,0,445.0000
17500,445,0,0,445.0000
17600,445,0,0,445.0000
17700,445,0,0,445.0000
17800,445,0,0,445.0000
17900,445,0,0,445.0000
18000,445,0,0,445.0000
18100,445,0,0,445.0000
18200,445,0,0,445.0000
18300,445,0,0,445.0000
18400,445,0,0,445.0000
18500,445,0,0,445.0000
18600,445,0,0,445.0000
18700,445,0,0,445.0000
18800,445,0,0,445.0000
18900,445,0,0,445.0000
19000,445,0,0,445.0000
19100,445,0,0,445.0000
19200,445,0,0,445.0000
19300,445,0,0,445.0000
19400,445,0,0,445.0000
19500,445,0,0,445.0000
19600,445,0,0,445.0000
19700,445,0,0,445.0000
19800,445,0,0,445.0000
19900,445,0,0,445.0000
20000,445,0,0,445.0000
20100,445,0,0,445.0000
20200,445,0,0,445.0000
20300,445,0,0,445.0000
20400,445,0,0,445.0000
20500,445,0,0,445.0000
20600,445,0,0,445.0000
20700,445,0,0,445.0000
20800,445,0,0,445.0000
20900,445,0,0,445.0000
21000,445,0,0,445.0000
21100,445,0,0,445.0000
21200,445,0,0,445.0000
21300,445,0,0,445.0000
21400,445,0,0,445.0000
21500,445,0,0,445.0000
21600,445,0,0,445.0000
21700,445,0,0,445.0000
21800,445,0,0,445.0000
21900,445,0,0,445.0000
22000,445,0,0,445.0000
22100,445,0,0,445.0000
22200,445,0,0,445.0000
22300,445,0,0,445.0000
22400,445,0,0,445.0000
22500,445,0,0,445.0000
22600,445,0,0,445.0000
22700,445,0,0,445.0000
22800,445,0,0,445.0000
22900,445,0,0,445.0000
23000,445,0,0,445.0000
23100,445,0,0,445.0000
23200,445,0,0,445.0000
23300,445,0,0,445.0000
23400,445,0,0,445.0000
23500,445,0,0,445.0000
23600,445,0,0,445.0000
23700,445,0,0,445.0000
23800,445,0,0,445.0000
23900,445,0,0,445.0000
24000,445,0,0,445.0000
24100,445,0,0,445.0000
24200,445,0,0,445.0000
24300,445,0,0,445.0000
24400,445,0,0,445.0000
24500,445,0,0,445.0000
24600,445,0,0,445.0000
24700,445,0,0,445.0000
24800,445,0,0,445.0000
24900,445,0,0,445.0000
25000,445,0,0,445.0000
25100,445,0,0,445.0000
25200,445,0,0,445.0000
25300,445,0,0,445.0000
25400,445,0,0,445.0000
25500,445,0,0,445.0000
25600,445,0,0,445.0000
25700,445,0,0,445.0000
25800,445,0,0,445.0000
25900,445,0,0,445.0000
26000,445,0,0,445.0000
26100,445,0,0,445.0000
26200,445,0,0,445.0000
26300,445,0,0,445.0000
26400,445,0,0,445.0000
26500,445,0,0,445.0000
26600,445,0,0,445.0000
26700,445,0,0,445.0000
26800,445,0,0,445.0000
26900,445,0,0,445.0000
27000,445,0,0,445.0000
27100,445,0,0,445.0000
27200,445,0,0,445.0000
27300,445,0,0,445.0000
27400,445,0,0,445.0000
27500,445,0,0,445.0000
27600,445,0,0,445.0000
27700,445,0,0,445.0000
27800,445,0,0,445.0000
27900,445,0,0,445.0000
28000,445,0,0,445.0000
28100,445,0,0,445.0000
28200,445,0,0,445.0000
28300,445,0,0,445.0000
28400,445,0,0,445.0000
28500,445,0,0,445.0000
28600,445,0,0,445.0000
28700,445,0,0,445.0000
28800,445,0,0,445.0000
28900,445,0,0,445.0000
29000,445,0,0,445.0000
29100,445,0,0,445.0000
29200,445,0,0,445.0000
29300,445,0,0,445.0000
29400,445,0,0,445.0000
29500,445,0,0,445.0000
29600,445,0,0,445.0000
29700,445,0,0,445.0000
29800,445,0,0,445.0000
29900,445,0,0,445.0000
30000,445,0,0,445.0000
30100,445,0,0,445.0000
30200,445,0,0,445.0000
30300,445,0,0,445.0000
30400,445,0,0,445.0000
30500,445,0,0,445.0000
30600,445,0,0,445.0000
30700,445,0,0,445.0000
30800,445,0,0,445.0000
30900,445,0,0,445.0000
31000,445,0,0,445.0000
31100,445,0,0,445.0000
31200,445,0,0,445.0000
31300,445,0,0,445.0000
31400,445,0,0,445.0000
31500,445,0,0,445.0000
31600,445,0,0,445.0000
31700,445,0,0,445.0000
31800,445,0,0,445.0000
31900,445,0,0,445.0000
32000,445,0,0,445.0000
32100,445,0,0,445.0000
32200,445,0,0,445.0000
32300,445,0,0,445.0000
32400,445,0,0,445.0000
32500,445,0,0,445.0000
32600,445,0,0,445.0000
32700,445,0,0,445.0000
32800,445,0,0,445.0000
32900,445,0,0,445.0000
33000,445,0,0,445.0000
33100,445,0,0,445.0000
33200,445,0,0,445.0000
33300,445,0,0,445.0000
33400,445,0,0,445.0000
33500,445,0,0,445.0000
33600,445,0,0,445.0000
33700,445,0,0,445.0000
33800,445,0,0,445.0000
33900,445,0,0,445.0000
34000,445,0,0,445.0000
34100,445,0,0,445.0000
34200,445,0,0,445.0000
34300,445,0,0,445.0000
34400,445,0,0,445.0000
34500,445,0,0,445.0000
34600,445,0,0,445.0000
34700,445,0,0,445.0000
34800,445,0,0,445.0000
34900,445,0,0,445.0000
35000,445,0,0,445.0000
35100,445,0,0,445.0000
35200,445,0,0,445.0000
35300,445,0,0,445.0000
35400,445,0,0,445.0000
35500,445,0,0,445.0000
35600,445,0,0,445.0000
35700,445,0,0,445.0000
35800,445,0,0,445.0000
35900,445,0,0,445.0000
36000,445,0,0,445.0000
36100,445,0,0,445.0000
36200,445,0,0,445.0000
36300,445,0,0,445.0000
36400,445,0,0,445.0000
36500,445,0,0,445.0000
36600,445,0,0,445.0000
36700,445,0,0,445.0000
36800,445,0,0,445.0000
36900,445,0,0,445.0000
37000,445,0,0,445.0000
37100,445,0,0,445.0000
37200,445,0,0,445.0000
37300,445,0,0,445.0000
37400,445,0,0,445.0000
37500,445,0,0,445.0000
37600,445,0,0,445.0000
37700,445,0,0,445.0000
37800,445,0,0,445.0000
37900,445,0,0,445.0000
38000,445,0,0,445.0000
38100,445,0,0,445.0000
38200,445,0,0,445.0000
38300,445,0,0,445.0000
38400,445,0,0,445.0000
38500,445,0,0,445.0000
38600,445,0,0,445.0000
38700,445,0,0,445.0000
38800,445,0,0,445.0000
