eval,best_cost,uncovered,redundancy,score
1,2668,0,0,2668.0000
100,838,0,0,838.0000
200,676,0,0,676.0000
300,676,0,0,676.0000
400,676,0,0,676.0000
500,591,0,0,591.0000
600,591,0,0,591.0000
700,526,0,0,526.0000
800,526,0,0,526.0000
900,526,0,0,526.0000
1000,519,0,0,519.0000
1100,519,0,0,519.0000
1200,519,0,0,519.0000
1300,519,0,0,519.0000
1400,459,0,0,459.0000
1500,459,0,0,459.0000
1600,459,0,0,459.0000
1700,459,0,0,459.0000
1800,459,0,0,459.0000
1900,459,0,0,459.0000
2000,459,0,0,459.0000
2100,459,0,0,459.0000
2200,459,0,0,459.0000
2300,459,0,0,459.0000
2400,459,0,0,459.0000
2500,459,0,0,459.0000
2600,459,0,0,459.0000
2700,459,0,0,459.0000
2800,459,0,0,459.0000
2900,459,0,0,459.0000
3000,459,0,0,459.0000
3100,459,0,0,459.0000
3200,459,0,0,459.0000
3300,459,0,0,459.0000
3400,459,0,0,459.0000
3500,459,0,0,459.0000
3600,459,0,0,459.0000
3700,459,0,0,459.0000
3800,459,0,0,459.0000
3900,459,0,0,459.0000
4000,458,0,0,458.0000
4100,458,0,0,458.0000
4200,458,0,0,458.0000
4300,458,0,0,458.0000
4400,458,0,0,458.0000
4500,458,0,0,458.0000
4600,458,0,0,458.0000
4700,458,0,0,458.0000
4800,458,0,0,458.0000
4900,458,0,0,458.0000
5000,458,0,0,458.0000
5100,458,0,0,458.0000
5200,458,0,0,458.0000
5300,458,0,0,458.0000
5400,458,0,0,458.0000
5500,458,0,0,458.0000
5600,458,0,0,458.0000
5700,458,0,0,458.0000
5800,458,0,0,458.0000
5900,458,0,0,458.0000
6000,458,0,0,458.0000
6100,458,0,0,458.0000
6200,458,0,0,458.0000
6300,458,0,0,458.0000
6400,458,0,0,458.0000
6500,458,0,0,458.0000
6600,458,0,0,458.0000
6700,458,0,0,458.0000
6800,458,0,0,458.0000
6900,458,0,0,458.0000
7000,458,0,0,458.0000
7100,458,0,0,458.0000
7200,458,0,0,458.0000
7300,458,0,0,458.0000
7400,458,0,0,458.0000
7500,458,0,0,458.0000
7600,458,0,0,458.0000
7700,458,0,0,458.0000
7800,458,0,0,458.0000
7900,458,0,0,458.0000
8000,458,0,0,458.0000
8100,458,0,0,458.0000
8200,458,0,0,458.0000
8300,458,0,0,458.0000
8400,458,0,0,458.0000
8500,458,0,0,458.0000
8600,458,0,0,458.0000
8700,458,0,0,458.0000
8800,458,0,0,458.0000
8900,458,0,0,458.0000
9000,458,0,0,458.0000
9100,458,0,0,458.0000
9200,458,0,0,458.0000
9300,458,0,0,458.0000
9400,458,0,0,458.0000
9500,458,0,0,458.0000
9600,458,0,0,458.0000
9700,458,0,0,458.0000
9800,458,0,0,458.0000
9900,458,0,0,458.0000
10000,458,0,0,458.0000
10100,458,0,0,458.0000
10200,458,0,0,458.0000
10300,458,0,0,458.0000
10400,458,0,0,458.0000
10500,458,0,0,458.0000
10600,458,0,0,458.0000
10700,458,0,0,458.0000
10800,458,0,0,458.0000
10900,458,0,0,458.0000
11000,458,0,0,458.0000
11100,458,0,0,458.0000
11200,458,0,0,458.0000
11300,458,0,0,458.0000
11400,458,0,0,458.0000
11500,458,0,0,458.0000
11600,458,0,0,458.0000
11700,458,0,0,458.0000
11800,458,0,0,458.0000
11900,458,0,0,458.0000
12000,458,0,0,458.0000
12100,458,0,0,458.0000
12200,458,0,0,458.0000
12300,458,0,0,458.0000
12400,458,0,0,458.0000
12500,458,0,0,458.0000
12600,458,0,0,458.0000
12700,458,0,0,458.0000
12800,458,0,0,458.0000
12900,458,0,0,458.0000
13000,458,0,0,458.0000
13100,458,0,0,458.0000
13200,458,0,0,458.0000
13300,458,0,0,458.0000
13400,458,0,0,458.0000
13500,458,0,0,458.0000
13600,458,0,0,458.0000
13700,458,0,0,458.0000
13800,458,0,0,458.0000
13900,458,0,0,458.0000
14000,458,0,0,458.0000
14100,458,0,0,458.0000
14200,458,0,0,458.0000
14300,458,0,0,458.0000
14400,458,0,0,458.0000
14500,458,0,0,458.0000
14600,458,0,0,458.0000
14700,458,0,0,458.0000
14800,458,0,0,458.0000
14900,458,0,0,458.0000
15000,458,0,0,458.0000
15100,458,0,0,458.0000
15200,458,0,0,458.0000
15300,458,0,0,458.0000
15400,458,0,0,458.0000
15500,458,0,0,458.0000
15600,458,0,0,458.0000
15700,458,0,0,458.0000
15800,458,0,0,458.0000
15900,458,0,0,458.0000
16000,458,0,0,458.0000
16100,458,0,0,458.0000
16200,458,0,0,458.0000
16300,458,0,0,458.0000
16400,458,0,0,458.0000
16500,458,0,0,458.0000
16600,458,0,0,458.0000
16700,458,0,0,458.0000
16800,458,0,0,458.0000
16900,458,0,0,458.0000
17000,458,0,0,458.0000
17100,458,0,0,458.0000
17200,458,0,0,458.0000
17300,458,0,0,458.0000
17400,458,0,0,458.0000
17500,458,0,0,458.0000
17600,458,0,0,458.0000
17700,458,0,0,458.0000
17800,458,0,0,458.0000
17900,458,0,0,458.0000
18000,458,0,0,458.0000
18100,458,0,0,458.0000
18200,458,0,0,458.0000
18300,458,0,0,458.0000
18400,458,0,0,458.0000
18500,458,0,0,458.0000
18600,458,0,0,458.0000
18700,458,0,0,458.0000
18800,458,0,0,458.0000
18900,458,0,0,458.0000
19000,458,0,0,458.0000
19100,458,0,0,458.0000
19200,458,0,0,458.0000
19300,458,0,0,458.0000
19400,458,0,0,458.0000
19500,458,0,0,458.0000
19600,458,0,0,458.0000
19700,458,0,0,458.0000
19800,458,0,0,458.0000
19900,458,0,0,458.0000
20000,458,0,0,458.0000
