eval,best_cost,uncovered,redundancy,score
1,2335,0,0,2335.0000
100,1158,0,0,1158.0000
200,716,0,0,716.0000
300,636,0,0,636.0000
400,633,0,0,633.0000
500,628,0,0,628.0000
600,628,0,0,628.0000
700,628,0,0,628.0000
800,628,0,0,628.0000
900,628,0,0,628.0000
1000,628,0,0,628.0000
1100,628,0,0,628.0000
1200,628,0,0,628.0000
1300,628,0,0,628.0000
1400,628,0,0,628.0000
1500,625,0,0,625.0000
1600,625,0,0,625.0000
1700,625,0,0,625.0000
1800,625,0,0,625.0000
1900,625,0,0,625.0000
2000,625,0,0,625.0000
2100,625,0,0,625.0000
2200,622,0,0,622.0000
2300,622,0,0,622.0000
2400,614,0,0,614.0000
2500,579,0,0,579.0000
2600,579,0,0,579.0000
2700,579,0,0,579.0000
2800,579,0,0,579.0000
2900,579,0,0,579.0000
3000,579,0,0,579.0000
3100,579,0,0,579.0000
3200,579,0,0,579.0000
3300,579,0,0,579.0000
3400,579,0,0,579.0000
3500,579,0,0,579.0000
3600,579,0,0,579.0000
3700,579,0,0,579.0000
3800,579,0,0,579.0000
3900,579,0,0,579.0000
4000,579,0,0,579.0000
4100,579,0,0,579.0000
4200,579,0,0,579.0000
4300,579,0,0,579.0000
4400,579,0,0,579.0000
4500,579,0,0,579.0000
4600,579,0,0,579.0000
4700,579,0,0,579.0000
4800,579,0,0,579.0000
4900,579,0,0,579.0000
5000,579,0,0,579.0000
5100,579,0,0,579.0000
5200,579,0,0,579.0000
5300,579,0,0,579.0000
5400,579,0,0,579.0000
5500,579,0,0,579.0000
5600,579,0,0,579.0000
5700,579,0,0,579.0000
5800,579,0,0,579.0000
5900,579,0,0,579.0000
6000,579,0,0,579.0000
6100,579,0,0,579.0000
6200,579,0,0,579.0000
6300,579,0,0,579.0000
6400,579,0,0,579.0000
6500,579,0,0,579.0000
6600,579,0,0,579.0000
6700,579,0,0,579.0000
6800,579,0,0,579.0000
6900,579,0,0,579.0000
7000,579,0,0,579.0000
7100,579,0,0,579.0000
7200,579,0,0,579.0000
7300,579,0,0,579.0000
7400,579,0,0,579.0000
7500,579,0,0,579.0000
7600,579,0,0,579.0000
7700,579,0,0,579.0000
7800,579,0,0,579.0000
7900,579,0,0,579.0000
8000,579,0,0,579.0000
8100,579,0,0,579.0000
8200,579,0,0,579.0000
8300,579,0,0,579.0000
8400,579,0,0,579.0000
8500,579,0,0,579.0000
8600,579,0,0,579.0000
8700,579,0,0,579.0000
8800,579,0,0,579.0000
8900,579,0,0,579.0000
9000,579,0,0,579.0000
9100,579,0,0,579.0000
9200,579,0,0,579.0000
9300,579,0,0,579.0000
9400,579,0,0,579.0000
9500,579,0,0,579.0000
9600,579,0,0,579.0000
9700,579,0,0,579.0000
9800,579,0,0,579.0000
9900,579,0,0,579.0000
10000,579,0,0,579.0000
10100,579,0,0,579.0000
10200,579,0,0,579.0000
10300,579,0,0,579.0000
10400,579,0,0,579.0000
10500,579,0,0,579.0000
10600,579,0,0,579.0000
10700,579,0,0,579.0000
10800,579,0,0,579.0000
10900,579,0,0,579.0000
11000,579,0,0,579.0000
11100,579,0,0,579.0000
11200,579,0,0,579.0000
11300,579,0,0,579.0000
11400,579,0,0,579.0000
11500,579,0,0,579.0000
11600,579,0,0,579.0000
11700,579,0,0,579.0000
11800,579,0,0,579.0000
11900,579,0,0,579.0000
12000,579,0,0,579.0000
12100,579,0,0,579.0000
12200,579,0,0,579.0000
12300,579,0,0,579.0000
12400,579,0,0,579.0000
12500,579,0,0,579.0000
12600,579,0,0,579.0000
12700,579,0,0,579.0000
12800,579,0,0,579.0000
12900,579,0,0,579.0000
13000,579,0,0,579.0000
13100,579,0,0,579.0000
13200,579,0,0,579.0000
13300,579,0,0,579.0000
13400,579,0,0,579.0000
13500,579,0,0,579.0000
13600,579,0,0,579.0000
13700,579,0,0,579.0000
13800,579,0,0,579.0000
13900,579,0,0,579.0000
14000,579,0,0,579.0000
14100,579,0,0,579.0000
14200,579,0,0,579.0000
14300,579,0,0,579.0000
14400,579,0,0,579.0000
14500,579,0,0,579.0000
14600,579,0,0,579.0000
14700,579,0,0,579.0000
14800,579,0,0,579.0000
14900,579,0,0,579.0000
15000,579,0,0,579.0000
15100,579,0,0,579.0000
