eval,best_cost,uncovered,redundancy,score
1,3332,0,0,3332.0000
100,2434,0,0,2434.0000
200,2284,0,0,2284.0000
300,1797,0,0,1797.0000
400,1632,0,0,1632.0000
500,1457,0,0,1457.0000
600,1340,0,0,1340.0000
700,1332,0,0,1332.0000
800,1181,0,0,1181.0000
900,1164,0,0,1164.0000
1000,1027,0,0,1027.0000
1100,1027,0,0,1027.0000
1200,914,0,0,914.0000
1300,898,0,0,898.0000
1400,875,0,0,875.0000
1500,814,0,0,814.0000
1600,814,0,0,814.0000
1700,789,0,0,789.0000
1800,789,0,0,789.0000
1900,789,0,0,789.0000
2000,789,0,0,789.0000
2100,768,0,0,768.0000
2200,730,0,0,730.0000
2300,705,0,0,705.0000
2400,692,0,0,692.0000
2500,692,0,0,692.0000
2600,684,0,0,684.0000
2700,662,0,0,662.0000
2800,662,0,0,662.0000
2900,659,0,0,659.0000
3000,659,0,0,659.0000
3100,659,0,0,659.0000
3200,650,0,0,650.0000
3300,619,0,0,619.0000
3400,617,0,0,617.0000
3500,616,0,0,616.0000
3600,616,0,0,616.0000
3700,616,0,0,616.0000
3800,616,0,0,616.0000
3900,616,0,0,616.0000
4000,616,0,0,616.0000
4100,616,0,0,616.0000
4200,616,0,0,616.0000
4300,616,0,0,616.0000
4400,616,0,0,616.0000
4500,616,0,0,616.0000
4600,612,0,0,612.0000
4700,609,0,0,609.0000
4800,609,0,0,609.0000
4900,609,0,0,609.0000
5000,609,0,0,609.0000
5100,609,0,0,609.0000
5200,609,0,0,609.0000
5300,609,0,0,609.0000
5400,609,0,0,609.0000
5500,566,0,0,566.0000
5600,566,0,0,566.0000
5700,566,0,0,566.0000
5800,566,0,0,566.0000
5900,566,0,0,566.0000
6000,566,0,0,566.0000
6100,541,0,0,541.0000
6200,541,0,0,541.0000
6300,541,0,0,541.0000
6400,541,0,0,541.0000
6500,541,0,0,541.0000
6600,541,0,0,541.0000
6700,541,0,0,541.0000
6800,541,0,0,541.0000
6900,541,0,0,541.0000
7000,539,0,0,539.0000
7100,535,0,0,535.0000
7200,535,0,0,535.0000
7300,535,0,0,535.0000
7400,535,0,0,535.0000
7500,535,0,0,535.0000
7600,535,0,0,535.0000
7700,535,0,0,535.0000
7800,532,0,0,532.0000
7900,532,0,0,532.0000
8000,532,0,0,532.0000
8100,532,0,0,532.0000
8200,532,0,0,532.0000
8300,532,0,0,532.0000
8400,532,0,0,532.0000
8500,532,0,0,532.0000
8600,532,0,0,532.0000
8700,532,0,0,532.0000
8800,532,0,0,532.0000
8900,532,0,0,532.0000
9000,532,0,0,532.0000
9100,532,0,0,532.0000
9200,532,0,0,532.0000
9300,532,0,0,532.0000
9400,532,0,0,532.0000
9500,532,0,0,532.0000
9600,532,0,0,532.0000
9700,532,0,0,532.0000
9800,532,0,0,532.0000
9900,532,0,0,532.0000
10000,532,0,0,532.0000
10100,532,0,0,532.0000
10200,532,0,0,532.0000
10300,532,0,0,532.0000
10400,532,0,0,532.0000
10500,532,0,0,532.0000
10600,532,0,0,532.0000
10700,532,0,0,532.0000
10800,532,0,0,532.0000
10900,532,0,0,532.0000
11000,532,0,0,532.0000
11100,532,0,0,532.0000
11200,532,0,0,532.0000
11300,532,0,0,532.0000
11400,532,0,0,532.0000
11500,532,0,0,532.0000
11600,532,0,0,532.0000
11700,532,0,0,532.0000
11800,532,0,0,532.0000
11900,532,0,0,532.0000
12000,532,0,0,532.0000
12100,532,0,0,532.0000
12200,532,0,0,532.0000
12300,532,0,0,532.0000
12400,532,0,0,532.0000
12500,532,0,0,532.0000
12600,532,0,0,532.0000
12700,532,0,0,532.0000
12800,532,0,0,532.0000
12900,532,0,0,532.0000
13000,532,0,0,532.0000
13100,532,0,0,532.0000
13200,532,0,0,532.0000
13300,532,0,0,532.0000
13400,532,0,0,532.0000
13500,532,0,0,532.0000
13600,532,0,0,532.0000
13700,532,0,0,532.0000
13800,532,0,0,532.0000
13900,532,0,0,532.0000
14000,532,0,0,532.0000
14100,532,0,0,532.0000
14200,532,0,0,532.0000
14300,532,0,0,532.0000
14400,532,0,0,532.0000
14500,532,0,0,532.0000
14600,532,0,0,532.0000
14700,532,0,0,532.0000
14800,532,0,0,532.0000
14900,532,0,0,532.0000
15000,532,0,0,532.0000
15100,532,0,0,532.0000
15200,532,0,0,532.0000
15300,532,0,0,532.0000
15400,532,0,0,532.0000
15500,532,0,0,532.0000
15600,532,0,0,532.0000
15700,532,0,0,532.0000
15800,532,0,0,532.0000
15900,532,0,0,532.0000
16000,532,0,0,532.0000
16100,532,0,0,532.0000
