eval,best_cost,uncovered,redundancy,score
1,2783,0,0,2783.0000
100,2552,0,0,2552.0000
200,2311,0,0,2311.0000
300,1839,0,0,1839.0000
400,1451,0,0,1451.0000
500,1282,0,0,1282.0000
600,1250,0,0,1250.0000
700,1100,0,0,1100.0000
800,1091,0,0,1091.0000
900,1049,0,0,1049.0000
1000,1024,0,0,1024.0000
1100,956,0,0,956.0000
1200,891,0,0,891.0000
1300,813,0,0,813.0000
1400,813,0,0,813.0000
1500,813,0,0,813.0000
1600,813,0,0,813.0000
1700,782,0,0,782.0000
1800,694,0,0,694.0000
1900,692,0,0,692.0000
2000,685,0,0,685.0000
2100,651,0,0,651.0000
2200,651,0,0,651.0000
2300,645,0,0,645.0000
2400,645,0,0,645.0000
2500,645,0,0,645.0000
2600,645,0,0,645.0000
2700,645,0,0,645.0000
2800,645,0,0,645.0000
2900,645,0,0,645.0000
3000,645,0,0,645.0000
3100,645,0,0,645.0000
3200,645,0,0,645.0000
3300,645,0,0,645.0000
3400,645,0,0,645.0000
3500,645,0,0,645.0000
3600,645,0,0,645.0000
3700,645,0,0,645.0000
3800,645,0,0,645.0000
3900,645,0,0,645.0000
4000,645,0,0,645.0000
4100,645,0,0,645.0000
4200,645,0,0,645.0000
4300,645,0,0,645.0000
4400,645,0,0,645.0000
4500,645,0,0,645.0000
4600,645,0,0,645.0000
4700,645,0,0,645.0000
4800,645,0,0,645.0000
4900,645,0,0,645.0000
5000,633,0,0,633.0000
5100,633,0,0,633.0000
5200,563,0,0,563.0000
5300,563,0,0,563.0000
5400,563,0,0,563.0000
5500,563,0,0,563.0000
5600,563,0,0,563.0000
5700,563,0,0,563.0000
5800,563,0,0,563.0000
5900,563,0,0,563.0000
6000,563,0,0,563.0000
6100,563,0,0,563.0000
6200,563,0,0,563.0000
6300,563,0,0,563.0000
6400,563,0,0,563.0000
6500,563,0,0,563.0000
6600,563,0,0,563.0000
6700,563,0,0,563.0000
6800,563,0,0,563.0000
6900,563,0,0,563.0000
7000,563,0,0,563.0000
7100,563,0,0,563.0000
7200,563,0,0,563.0000
7300,563,0,0,563.0000
7400,563,0,0,563.0000
7500,563,0,0,563.0000
7600,563,0,0,563.0000
7700,563,0,0,563.0000
7800,563,0,0,563.0000
7900,563,0,0,563.0000
8000,563,0,0,563.0000
8100,563,0,0,563.0000
8200,563,0,0,563.0000
8300,563,0,0,563.0000
8400,563,0,0,563.0000
8500,563,0,0,563.0000
8600,563,0,0,563.0000
8700,563,0,0,563.0000
8800,563,0,0,563.0000
8900,563,0,0,563.0000
9000,563,0,0,563.0000
9100,563,0,0,563.0000
9200,563,0,0,563.0000
9300,563,0,0,563.0000
9400,563,0,0,563.0000
9500,563,0,0,563.0000
9600,563,0,0,563.0000
9700,563,0,0,563.0000
9800,563,0,0,563.0000
9900,563,0,0,563.0000
10000,563,0,0,563.0000
10100,563,0,0,563.0000
10200,563,0,0,563.0000
10300,563,0,0,563.0000
10400,563,0,0,563.0000
10500,563,0,0,563.0000
10600,563,0,0,563.0000
10700,563,0,0,563.0000
10800,563,0,0,563.0000
10900,563,0,0,563.0000
11000,563,0,0,563.0000
11100,563,0,0,563.0000
11200,563,0,0,563.0000
11300,563,0,0,563.0000
11400,563,0,0,563.0000
11500,563,0,0,563.0000
11600,563,0,0,563.0000
11700,563,0,0,563.0000
11800,563,0,0,563.0000
11900,563,0,0,563.0000
12000,563,0,0,563.0000
12100,563,0,0,563.0000
12200,563,0,0,563.0000
12300,563,0,0,563.0000
12400,563,0,0,563.0000
12500,563,0,0,563.0000
12600,563,0,0,563.0000
12700,563,0,0,563.0000
12800,563,0,0,563.0000
12900,563,0,0,563.0000
13000,563,0,0,563.0000
13100,563,0,0,563.0000
13200,563,0,0,563.0000
13300,563,0,0,563.0000
13400,563,0,0,563.0000
13500,563,0,0,563.0000
13600,563,0,0,563.0000
13700,563,0,0,563.0000
13800,563,0,0,563.0000
13900,563,0,0,563.0000
14000,563,0,0,563.0000
14100,563,0,0,563.0000
14200,563,0,0,563.0000
14300,563,0,0,563.0000
14400,563,0,0,563.0000
14500,563,0,0,563.0000
14600,563,0,0,563.0000
14700,563,0,0,563.0000
14800,563,0,0,563.0000
14900,563,0,0,563.0000
15000,563,0,0,563.0000
15100,563,0,0,563.0000
15200,563,0,0,563.0000
15300,563,0,0,563.0000
15400,563,0,0,563.0000
15500,563,0,0,563.0000
15600,563,0,0,563.0000
15700,563,0,0,563.0000
15800,563,0,0,563.0000
15900,563,0,0,563.0000
16000,563,0,0,563.0000
16100,563,0,0,563.0000
16200,563,0,0,563.0000
16300,563,0,0,563.0000
16400,563,0,0,563.0000
16500,563,0,0,563.0000
16600,563,0,0,563.0000
16700,563,0,0,563.0000
16800,563,0,0,563.0000
16900,563,0,0,563.0000
17000,563,0,0,563.0000
17100,563,0,0,563.0000
17200,563,0,0,563.0000
17300,563,0,0,563.0000
17400,563,0,0,563.0000
17500,563,0,0,563.0000
17600,563,0,0,563.0000
17700,563,0,0,563.0000
17800,563,0,0,563.0000
17900,563,0,0,563.0000
18000,563,0,0,563.0000
18100,563,0,0,563.0000
18200,563,0,0,563.0000
18300,563,0,0,563.0000
18400,563,0,0,563.0000
18500,563,0,0,563.0000
18600,563,0,0,563.0000
18700,563,0,0,563.0000
18800,563,0,0,563.0000
18900,563,0,0,563.0000
19000,563,0,0,563.0000
19100,563,0,0,563.0000
19200,563,0,0,563.0000
19300,563,0,0,563.0000
19400,563,0,0,563.0000
19500,563,0,0,563.0000
19600,563,0,0,563.0000
19700,563,0,0,563.0000
19800,563,0,0,563.0000
19900,563,0,0,563.0000
20000,563,0,0,563.0000
20100,563,0,0,563.0000
20200,563,0,0,563.0000
20300,563,0,0,563.0000
20400,563,0,0,563.0000
20500,563,0,0,563.0000
20600,563,0,0,563.0000
20700,563,0,0,563.0000
20800,563,0,0,563.0000
20900,563,0,0,563.0000
21000,563,0,0,563.0000
21100,563,0,0,563.0000
21200,563,0,0,563.0000
21300,563,0,0,563.0000
21400,563,0,0,563.0000
21500,563,0,0,563.0000
21600,563,0,0,563.0000
21700,563,0,0,563.0000
21800,563,0,0,563.0000
21900,563,0,0,563.0000
22000,563,0,0,563.0000
22100,563,0,0,563.0000
22200,563,0,0,563.0000
22300,563,0,0,563.0000
22400,563,0,0,563.0000
22500,563,0,0,563.0000
22600,563,0,0,563.0000
22700,563,0,0,563.0000
22800,563,0,0,563.0000
22900,563,0,0,563.0000
23000,563,0,0,563.0000
23100,563,0,0,563.0000
23200,563,0,0,563.0000
23300,563,0,0,563.0000
23400,563,0,0,563.0000
23500,563,0,0,563.0000
23600,563,0,0,563.0000
23700,563,0,0,563.0000
23800,563,0,0,563.0000
23900,563,0,0,563.0000
24000,563,0,0,563.0000
24100,563,0,0,563.0000
