eval,best_cost,uncovered,redundancy,score
1,3076,0,0,3076.0000
100,2325,0,0,2325.0000
200,2060,0,0,2060.0000
300,1883,0,0,1883.0000
400,1710,0,0,1710.0000
500,1710,0,0,1710.0000
600,1528,0,0,1528.0000
700,1445,0,0,1445.0000
800,1410,0,0,1410.0000
900,1208,0,0,1208.0000
1000,974,0,0,974.0000
1100,848,0,0,848.0000
1200,776,0,0,776.0000
1300,776,0,0,776.0000
1400,761,0,0,761.0000
1500,761,0,0,761.0000
1600,686,0,0,686.0000
1700,686,0,0,686.0000
1800,686,0,0,686.0000
1900,686,0,0,686.0000
2000,617,0,0,617.0000
2100,617,0,0,617.0000
2200,617,0,0,617.0000
2300,617,0,0,617.0000
2400,617,0,0,617.0000
2500,605,0,0,605.0000
2600,597,0,0,597.0000
2700,597,0,0,597.0000
2800,597,0,0,597.0000
2900,593,0,0,593.0000
3000,564,0,0,564.0000
3100,564,0,0,564.0000
3200,562,0,0,562.0000
3300,562,0,0,562.0000
3400,562,0,0,562.0000
3500,562,0,0,562.0000
3600,561,0,0,561.0000
3700,561,0,0,561.0000
3800,561,0,0,561.0000
3900,561,0,0,561.0000
4000,561,0,0,561.0000
4100,561,0,0,561.0000
4200,561,0,0,561.0000
4300,561,0,0,561.0000
4400,561,0,0,561.0000
4500,561,0,0,561.0000
4600,561,0,0,561.0000
4700,561,0,0,561.0000
4800,561,0,0,561.0000
4900,561,0,0,561.0000
5000,561,0,0,561.0000
5100,561,0,0,561.0000
5200,561,0,0,561.0000
5300,561,0,0,561.0000
5400,550,0,0,550.0000
5500,550,0,0,550.0000
5600,550,0,0,550.0000
5700,550,0,0,550.0000
5800,550,0,0,550.0000
5900,550,0,0,550.0000
6000,550,0,0,550.0000
6100,550,0,0,550.0000
6200,550,0,0,550.0000
6300,550,0,0,550.0000
6400,550,0,0,550.0000
6500,547,0,0,547.0000
6600,547,0,0,547.0000
6700,547,0,0,547.0000
6800,547,0,0,547.0000
6900,547,0,0,547.0000
7000,547,0,0,547.0000
7100,547,0,0,547.0000
7200,547,0,0,547.0000
7300,547,0,0,547.0000
7400,547,0,0,547.0000
7500,547,0,0,547.0000
7600,547,0,0,547.0000
7700,547,0,0,547.0000
7800,547,0,0,547.0000
7900,547,0,0,547.0000
8000,547,0,0,547.0000
8100,547,0,0,547.0000
8200,547,0,0,547.0000
8300,547,0,0,547.0000
8400,547,0,0,547.0000
8500,547,0,0,547.0000
8600,547,0,0,547.0000
8700,547,0,0,547.0000
8800,547,0,0,547.0000
8900,547,0,0,547.0000
9000,547,0,0,547.0000
9100,547,0,0,547.0000
9200,547,0,0,547.0000
9300,547,0,0,547.0000
9400,547,0,0,547.0000
9500,547,0,0,547.0000
9600,547,0,0,547.0000
9700,547,0,0,547.0000
9800,547,0,0,547.0000
9900,547,0,0,547.0000
10000,547,0,0,547.0000
10100,547,0,0,547.0000
10200,547,0,0,547.0000
10300,547,0,0,547.0000
10400,547,0,0,547.0000
10500,547,0,0,547.0000
10600,547,0,0,547.0000
10700,547,0,0,547.0000
10800,547,0,0,547.0000
10900,547,0,0,547.0000
11000,547,0,0,547.0000
11100,547,0,0,547.0000
11200,547,0,0,547.0000
11300,547,0,0,547.0000
11400,547,0,0,547.0000
11500,547,0,0,547.0000
11600,547,0,0,547.0000
11700,547,0,0,547.0000
11800,547,0,0,547.0000
11900,547,0,0,547.0000
12000,547,0,0,547.0000
12100,547,0,0,547.0000
12200,547,0,0,547.0000
12300,547,0,0,547.0000
12400,547,0,0,547.0000
12500,547,0,0,547.0000
12600,547,0,0,547.0000
12700,547,0,0,547.0000
12800,547,0,0,547.0000
12900,547,0,0,547.0000
13000,547,0,0,547.0000
13100,547,0,0,547.0000
13200,547,0,0,547.0000
13300,547,0,0,547.0000
13400,547,0,0,547.0000
13500,547,0,0,547.0000
13600,547,0,0,547.0000
13700,547,0,0,547.0000
13800,547,0,0,547.0000
13900,547,0,0,547.0000
14000,547,0,0,547.0000
14100,547,0,0,547.0000
14200,547,0,0,547.0000
14300,547,0,0,547.0000
14400,547,0,0,547.0000
14500,547,0,0,547.0000
14600,547,0,0,547.0000
14700,547,0,0,547.0000
14800,547,0,0,547.0000
14900,547,0,0,547.0000
15000,547,0,0,547.0000
15100,547,0,0,547.0000
15200,547,0,0,547.0000
15300,547,0,0,547.0000
15400,547,0,0,547.0000
15500,547,0,0,547.0000
15600,547,0,0,547.0000
15700,547,0,0,547.0000
15800,547,0,0,547.0000
15900,547,0,0,547.0000
16000,547,0,0,547.0000
16100,547,0,0,547.0000
16200,547,0,0,547.0000
16300,547,0,0,547.0000
16400,547,0,0,547.0000
16500,547,0,0,547.0000
16600,547,0,0,547.0000
16700,547,0,0,547.0000
16800,547,0,0,547.0000
16900,547,0,0,547.0000
17000,547,0,0,547.0000
17100,547,0,0,547.0000
