eval,best_cost,uncovered,redundancy,score
1,2384,0,0,2384.0000
100,704,0,0,704.0000
200,477,0,0,477.0000
300,477,0,0,477.0000
400,477,0,0,477.0000
500,477,0,0,477.0000
600,477,0,0,477.0000
700,471,0,0,471.0000
800,471,0,0,471.0000
900,471,0,0,471.0000
1000,468,0,0,468.0000
1100,468,0,0,468.0000
1200,468,0,0,468.0000
1300,468,0,0,468.0000
1400,468,0,0,468.0000
1500,468,0,0,468.0000
1600,468,0,0,468.0000
1700,468,0,0,468.0000
1800,468,0,0,468.0000
1900,468,0,0,468.0000
2000,468,0,0,468.0000
2100,468,0,0,468.0000
2200,468,0,0,468.0000
2300,468,0,0,468.0000
2400,468,0,0,468.0000
2500,468,0,0,468.0000
2600,468,0,0,468.0000
2700,468,0,0,468.0000
2800,468,0,0,468.0000
2900,468,0,0,468.0000
3000,468,0,0,468.0000
3100,468,0,0,468.0000
3200,468,0,0,468.0000
3300,468,0,0,468.0000
3400,468,0,0,468.0000
3500,468,0,0,468.0000
3600,468,0,0,468.0000
3700,468,0,0,468.0000
3800,468,0,0,468.0000
3900,468,0,0,468.0000
4000,468,0,0,468.0000
4100,468,0,0,468.0000
4200,468,0,0,468.0000
4300,468,0,0,468.0000
4400,468,0,0,468.0000
4500,468,0,0,468.0000
4600,468,0,0,468.0000
4700,468,0,0,468.0000
4800,468,0,0,468.0000
4900,468,0,0,468.0000
5000,468,0,0,468.0000
5100,468,0,0,468.0000
5200,468,0,0,468.0000
5300,468,0,0,468.0000
5400,468,0,0,468.0000
5500,468,0,0,468.0000
5600,468,0,0,468.0000
5700,468,0,0,468.0000
5800,468,0,0,468.0000
5900,468,0,0,468.0000
6000,468,0,0,468.0000
6100,468,0,0,468.0000
6200,468,0,0,468.0000
6300,468,0,0,468.0000
6400,468,0,0,468.0000
6500,468,0,0,468.0000
6600,468,0,0,468.0000
6700,468,0,0,468.0000
6800,468,0,0,468.0000
6900,468,0,0,468.0000
7000,468,0,0,468.0000
7100,468,0,0,468.0000
7200,468,0,0,468.0000
7300,468,0,0,468.0000
7400,468,0,0,468.0000
7500,468,0,0,468.0000
7600,468,0,0,468.0000
7700,468,0,0,468.0000
7800,468,0,0,468.0000
7900,468,0,0,468.0000
8000,468,0,0,468.0000
8100,468,0,0,468.0000
8200,468,0,0,468.0000
8300,468,0,0,468.0000
8400,468,0,0,468.0000
8500,468,0,0,468.0000
8600,468,0,0,468.0000
8700,468,0,0,468.0000
8800,468,0,0,468.0000
8900,468,0,0,468.0000
9000,468,0,0,468.0000
9100,468,0,0,468.0000
9200,468,0,0,468.0000
9300,468,0,0,468.0000
9400,468,0,0,468.0000
9500,468,0,0,468.0000
9600,468,0,0,468.0000
9700,468,0,0,468.0000
9800,468,0,0,468.0000
9900,468,0,0,468.0000
10000,468,0,0,468.0000
10100,468,0,0,468.0000
10200,468,0,0,468.0000
10300,468,0,0,468.0000
10400,468,0,0,468.0000
10500,468,0,0,468.0000
10600,468,0,0,468.0000
10700,468,0,0,468.0000
10800,468,0,0,468.0000
10900,468,0,0,468.0000
11000,468,0,0,468.0000
11100,468,0,0,468.0000
11200,468,0,0,468.0000
11300,468,0,0,468.0000
11400,468,0,0,468.0000
11500,468,0,0,468.0000
11600,468,0,0,468.0000
11700,468,0,0,468.0000
11800,468,0,0,468.0000
11900,468,0,0,468.0000
12000,468,0,0,468.0000
12100,468,0,0,468.0000
12200,468,0,0,468.0000
12300,468,0,0,468.0000
12400,468,0,0,468.0000
12500,468,0,0,468.0000
12600,468,0,0,468.0000
12700,468,0,0,468.0000
12800,468,0,0,468.0000
12900,468,0,0,468.0000
13000,468,0,0,468.0000
13100,468,0,0,468.0000
13200,468,0,0,468.0000
13300,468,0,0,468.0000
13400,468,0,0,468.0000
13500,468,0,0,468.0000
13600,468,0,0,468.0000
13700,468,0,0,468.0000
13800,468,0,0,468.0000
13900,468,0,0,468.0000
14000,468,0,0,468.0000
14100,468,0,0,468.0000
14200,468,0,0,468.0000
14300,468,0,0,468.0000
14400,468,0,0,468.0000
14500,468,0,0,468.0000
14600,468,0,0,468.0000
14700,468,0,0,468.0000
14800,468,0,0,468.0000
14900,468,0,0,468.0000
15000,468,0,0,468.0000
15100,468,0,0,468.0000
15200,468,0,0,468.0000
15300,468,0,0,468.0000
15400,468,0,0,468.0000
15500,468,0,0,468.0000
15600,468,0,0,468.0000
15700,468,0,0,468.0000
15800,468,0,0,468.0000
15900,468,0,0,468.0000
16000,468,0,0,468.0000
16100,468,0,0,468.0000
16200,468,0,0,468.0000
16300,468,0,0,468.0000
16400,468,0,0,468.0000
16500,468,0,0,468.0000
16600,468,0,0,468.0000
16700,468,0,0,468.0000
16800,468,0,0,468.0000
16900,468,0,0,468.0000
17000,468,0,0,468.0000
17100,468,0,0,468.0000
17200,468,0,0,468.0000
17300,468,0,0,468.0000
17400,468,0,0,468.0000
17500,468,0,0,468.0000
17600,468,0,0,468.0000
17700,468,0,0,468.0000
17800,468,0,0,468.0000
17900,468,0,0,468.0000
18000,468,0,0,468.0000
18100,468,0,0,468.0000
18200,468,0,0,468.0000
18300,468,0,0,468.0000
18400,468,0,0,468.0000
18500,468,0,0,468.0000
18600,468,0,0,468.0000
18700,468,0,0,468.0000
18800,468,0,0,468.0000
18900,468,0,0,468.0000
19000,468,0,0,468.0000
19100,468,0,0,468.0000
19200,468,0,0,468.0000
19300,468,0,0,468.0000
19400,468,0,0,468.0000
19500,468,0,0,468.0000
19600,468,0,0,468.0000
19700,468,0,0,468.0000
19800,468,0,0,468.0000
19900,468,0,0,468.0000
20000,468,0,0,468.0000
20100,468,0,0,468.0000
20200,468,0,0,468.0000
20300,468,0,0,468.0000
20400,468,0,0,468.0000
20500,468,0,0,468.0000
20600,468,0,0,468.0000
20700,468,0,0,468.0000
20800,468,0,0,468.0000
20900,468,0,0,468.0000
21000,468,0,0,468.0000
21100,468,0,0,468.0000
21200,468,0,0,468.0000
21300,468,0,0,468.0000
21400,468,0,0,468.0000
21500,468,0,0,468.0000
21600,468,0,0,468.0000
21700,468,0,0,468.0000
21800,468,0,0,468.0000
21900,468,0,0,468.0000
22000,468,0,0,468.0000
22100,468,0,0,468.0000
22200,468,0,0,468.0000
22300,468,0,0,468.0000
22400,468,0,0,468.0000
22500,468,0,0,468.0000
22600,468,0,0,468.0000
22700,468,0,0,468.0000
22800,468,0,0,468.0000
22900,468,0,0,468.0000
23000,468,0,0,468.0000
23100,468,0,0,468.0000
23200,468,0,0,468.0000
23300,468,0,0,468.0000
23400,468,0,0,468.0000
23500,468,0,0,468.0000
23600,468,0,0,468.0000
23700,468,0,0,468.0000
23800,468,0,0,468.0000
23900,468,0,0,468.0000
24000,468,0,0,468.0000
24100,468,0,0,468.0000
24200,468,0,0,468.0000
24300,468,0,0,468.0000
24400,468,0,0,468.0000
24500,468,0,0,468.0000
24600,468,0,0,468.0000
24700,468,0,0,468.0000
24800,468,0,0,468.0000
24900,468,0,0,468.0000
25000,468,0,0,468.0000
25100,468,0,0,468.0000
25200,468,0,0,468.0000
25300,468,0,0,468.0000
25400,468,0,0,468.0000
25500,468,0,0,468.0000
25600,468,0,0,468.0000
25700,468,0,0,468.0000
25800,468,0,0,468.0000
25900,468,0,0,468.0000
26000,468,0,0,468.0000
26100,468,0,0,468.0000
26200,468,0,0,468.0000
26300,468,0,0,468.0000
26400,468,0,0,468.0000
26500,468,0,0,468.0000
26600,468,0,0,468.0000
26700,468,0,0,468.0000
26800,468,0,0,468.0000
26900,468,0,0,468.0000
27000,468,0,0,468.0000
27100,468,0,0,468.0000
27200,468,0,0,468.0000
27300,468,0,0,468.0000
27400,468,0,0,468.0000
27500,468,0,0,468.0000
27600,468,0,0,468.0000
27700,468,0,0,468.0000
27800,468,0,0,468.0000
27900,468,0,0,468.0000
28000,468,0,0,468.0000
28100,468,0,0,468.0000
28200,468,0,0,468.0000
28300,468,0,0,468.0000
28400,468,0,0,468.0000
28500,468,0,0,468.0000
28600,468,0,0,468.0000
28700,468,0,0,468.0000
28800,468,0,0,468.0000
28900,468,0,0,468.0000
29000,468,0,0,468.0000
29100,468,0,0,468.0000
29200,468,0,0,468.0000
29300,468,0,0,468.0000
29400,468,0,0,468.0000
29500,468,0,0,468.0000
29600,468,0,0,468.0000
29700,468,0,0,468.0000
29800,468,0,0,468.0000
29900,468,0,0,468.0000
30000,468,0,0,468.0000
30100,468,0,0,468.0000
30200,468,0,0,468.0000
30300,468,0,0,468.0000
30400,468,0,0,468.0000
30500,468,0,0,468.0000
30600,468,0,0,468.0000
30700,468,0,0,468.0000
30800,468,0,0,468.0000
30900,468,0,0,468.0000
31000,468,0,0,468.0000
31100,468,0,0,468.0000
31200,468,0,0,468.0000
31300,468,0,0,468.0000
31400,468,0,0,468.0000
31500,468,0,0,468.0000
31600,468,0,0,468.0000
31700,468,0,0,468.0000
31800,468,0,0,468.0000
31900,468,0,0,468.0000
32000,468,0,0,468.0000
32100,468,0,0,468.0000
32200,468,0,0,468.0000
32300,468,0,0,468.0000
32400,468,0,0,468.0000
32500,468,0,0,468.0000
32600,468,0,0,468.0000
32700,468,0,0,468.0000
32800,468,0,0,468.0000
32900,468,0,0,468.0000
33000,468,0,0,468.0000
33100,468,0,0,468.0000
33200,468,0,0,468.0000
33300,468,0,0,468.0000
33400,468,0,0,468.0000
33500,468,0,0,468.0000
33600,468,0,0,468.0000
33700,468,0,0,468.0000
33800,468,0,0,468.0000
33900,468,0,0,468.0000
34000,468,0,0,468.0000
34100,468,0,0,468.0000
34200,468,0,0,468.0000
34300,468,0,0,468.0000
34400,468,0,0,468.0000
34500,468,0,0,468.0000
34600,468,0,0,468.0000
34700,468,0,0,468.0000
34800,468,0,0,468.0000
34900,468,0,0,468.0000
35000,468,0,0,468.0000
35100,468,0,0,468.0000
35200,468,0,0,468.0000
35300,468,0,0,468.0000
35400,468,0,0,468.0000
35500,468,0,0,468.0000
35600,468,0,0,468.0000
35700,468,0,0,468.0000
35800,468,0,0,468.0000
35900,468,0,0,468.0000
36000,468,0,0,468.0000
36100,468,0,0,468.0000
36200,468,0,0,468.0000
36300,468,0,0,468.0000
36400,468,0,0,468.0000
36500,468,0,0,468.0000
36600,468,0,0,468.0000
36700,468,0,0,468.0000
36800,468,0,0,468.0000
36900,468,0,0,468.0000
37000,468,0,0,468.0000
37100,468,0,0,468.0000
37200,468,0,0,468.0000
37300,468,0,0,468.0000
37400,468,0,0,468.0000
37500,468,0,0,468.0000
37600,468,0,0,468.0000
37700,468,0,0,468.0000
37800,468,0,0,468.0000
37900,468,0,0,468.0000
38000,468,0,0,468.0000
38100,468,0,0,468.0000
38200,468,0,0,468.0000
38300,468,0,0,468.0000
38400,468,0,0,468.0000
38500,468,0,0,468.0000
38600,468,0,0,468.0000
38700,468,0,0,468.0000
38800,468,0,0,468.0000
38900,468,0,0,468.0000
39000,468,0,0,468.0000
39100,468,0,0,468.0000
39200,468,0,0,468.0000
39300,468,0,0,468.0000
39400,468,0,0,468.0000
39500,468,0,0,468.0000
39600,468,0,0,468.0000
39700,468,0,0,468.0000
39800,468,0,0,468.0000
39900,468,0,0,468.0000
40000,468,0,0,468.0000
40100,468,0,0,468.0000
40200,468,0,0,468.0000
40300,468,0,0,468.0000
40400,468,0,0,468.0000
40500,468,0,0,468.0000
40600,468,0,0,468.0000
40700,468,0,0,468.0000
40800,468,0,0,468.0000
40900,468,0,0,468.0000
41000,468,0,0,468.0000
41100,468,0,0,468.0000
41200,468,0,0,468.0000
41300,468,0,0,468.0000
41400,468,0,0,468.0000
41500,468,0,0,468.0000
41600,468,0,0,468.0000
41700,468,0,0,468.0000
41800,468,0,0,468.0000
41900,468,0,0,468.0000
42000,468,0,0,468.0000
42100,468,0,0,468.0000
42200,468,0,0,468.0000
42300,468,0,0,468.0000
42400,468,0,0,468.0000
42500,468,0,0,468.0000
42600,468,0,0,468.0000
42700,468,0,0,468.0000
42800,468,0,0,468.0000
42900,468,0,0,468.0000
43000,468,0,0,468.0000
43100,468,0,0,468.0000
43200,468,0,0,468.0000
43300,468,0,0,468.0000
43400,468,0,0,468.0000
43500,468,0,0,468.0000
43600,468,0,0,468.0000
43700,468,0,0,468.0000
43800,468,0,0,468.0000
43900,468,0,0,468.0000
44000,468,0,0,468.0000
44100,468,0,0,468.0000
44200,468,0,0,468.0000
44300,468,0,0,468.0000
44400,468,0,0,468.0000
44500,468,0,0,468.0000
44600,468,0,0,468.0000
44700,468,0,0,468.0000
44800,468,0,0,468.0000
44900,468,0,0,468.0000
45000,468,0,0,468.0000
45100,468,0,0,468.0000
45200,468,0,0,468.0000
45300,468,0,0,468.0000
45400,468,0,0,468.0000
45500,468,0,0,468.0000
45600,468,0,0,468.0000
45700,468,0,0,468.0000
45800,468,0,0,468.0000
45900,468,0,0,468.0000
46000,468,0,0,468.0000
46100,468,0,0,468.0000
46200,468,0,0,468.0000
46300,468,0,0,468.0000
46400,468,0,0,468.0000
46500,468,0,0,468.0000
46600,468,0,0,468.0000
46700,468,0,0,468.0000
46800,468,0,0,468.0000
46900,468,0,0,468.0000
47000,468,0,0,468.0000
47100,468,0,0,468.0000
47200,468,0,0,468.0000
47300,468,0,0,468.0000
47400,468,0,0,468.0000
47500,468,0,0,468.0000
47600,468,0,0,468.0000
47700,468,0,0,468.0000
47800,468,0,0,468.0000
47900,468,0,0,468.0000
48000,468,0,0,468.0000
48100,468,0,0,468.0000
48200,468,0,0,468.0000
48300,468,0,0,468.0000
48400,468,0,0,468.0000
48500,468,0,0,468.0000
48600,468,0,0,468.0000
48700,468,0,0,468.0000
48800,468,0,0,468.0000
48900,468,0,0,468.0000
49000,468,0,0,468.0000
49100,468,0,0,468.0000
49200,468,0,0,468.0000
49300,468,0,0,468.0000
49400,468,0,0,468.0000
49500,468,0,0,468.0000
49600,468,0,0,468.0000
49700,468,0,0,468.0000
49800,468,0,0,468.0000
49900,468,0,0,468.0000
50000,468,0,0,468.0000
