eval,best_cost,uncovered,redundancy,score
1,3130,0,0,3130.0000
100,2364,0,0,2364.0000
200,2022,0,0,2022.0000
300,1875,0,0,1875.0000
400,1776,0,0,1776.0000
500,1562,0,0,1562.0000
600,1562,0,0,1562.0000
700,1431,0,0,1431.0000
800,1307,0,0,1307.0000
900,1190,0,0,1190.0000
1000,1128,0,0,1128.0000
1100,1053,0,0,1053.0000
1200,974,0,0,974.0000
1300,964,0,0,964.0000
1400,960,0,0,960.0000
1500,960,0,0,960.0000
1600,960,0,0,960.0000
1700,899,0,0,899.0000
1800,816,0,0,816.0000
1900,775,0,0,775.0000
2000,772,0,0,772.0000
2100,740,0,0,740.0000
2200,725,0,0,725.0000
2300,722,0,0,722.0000
2400,722,0,0,722.0000
2500,722,0,0,722.0000
2600,722,0,0,722.0000
2700,722,0,0,722.0000
2800,722,0,0,722.0000
2900,676,0,0,676.0000
3000,676,0,0,676.0000
3100,676,0,0,676.0000
3200,676,0,0,676.0000
3300,676,0,0,676.0000
3400,676,0,0,676.0000
3500,676,0,0,676.0000
3600,673,0,0,673.0000
3700,673,0,0,673.0000
3800,664,0,0,664.0000
3900,664,0,0,664.0000
4000,661,0,0,661.0000
4100,661,0,0,661.0000
4200,661,0,0,661.0000
4300,653,0,0,653.0000
4400,653,0,0,653.0000
4500,653,0,0,653.0000
4600,653,0,0,653.0000
4700,653,0,0,653.0000
4800,653,0,0,653.0000
4900,653,0,0,653.0000
5000,653,0,0,653.0000
5100,653,0,0,653.0000
5200,629,0,0,629.0000
5300,629,0,0,629.0000
5400,629,0,0,629.0000
5500,601,0,0,601.0000
5600,595,0,0,595.0000
5700,595,0,0,595.0000
5800,595,0,0,595.0000
5900,595,0,0,595.0000
6000,595,0,0,595.0000
6100,595,0,0,595.0000
6200,593,0,0,593.0000
6300,593,0,0,593.0000
6400,590,0,0,590.0000
6500,590,0,0,590.0000
6600,590,0,0,590.0000
6700,590,0,0,590.0000
6800,590,0,0,590.0000
6900,590,0,0,590.0000
7000,590,0,0,590.0000
7100,590,0,0,590.0000
7200,590,0,0,590.0000
7300,590,0,0,590.0000
7400,590,0,0,590.0000
7500,590,0,0,590.0000
7600,590,0,0,590.0000
7700,589,0,0,589.0000
7800,589,0,0,589.0000
7900,589,0,0,589.0000
