eval,best_cost,uncovered,redundancy,score
1,2481,0,0,2481.0000
100,961,0,0,961.0000
200,718,0,0,718.0000
300,662,0,0,662.0000
400,629,0,0,629.0000
500,623,0,0,623.0000
600,623,0,0,623.0000
700,604,0,0,604.0000
800,544,0,0,544.0000
900,544,0,0,544.0000
1000,544,0,0,544.0000
1100,544,0,0,544.0000
1200,544,0,0,544.0000
1300,544,0,0,544.0000
1400,544,0,0,544.0000
1500,544,0,0,544.0000
1600,544,0,0,544.0000
1700,544,0,0,544.0000
1800,544,0,0,544.0000
1900,544,0,0,544.0000
2000,544,0,0,544.0000
2100,544,0,0,544.0000
2200,544,0,0,544.0000
2300,544,0,0,544.0000
2400,544,0,0,544.0000
2500,544,0,0,544.0000
2600,544,0,0,544.0000
2700,544,0,0,544.0000
2800,455,0,0,455.0000
2900,455,0,0,455.0000
3000,451,0,0,451.0000
3100,450,0,0,450.0000
3200,450,0,0,450.0000
3300,450,0,0,450.0000
3400,450,0,0,450.0000
3500,450,0,0,450.0000
3600,450,0,0,450.0000
3700,450,0,0,450.0000
3800,450,0,0,450.0000
3900,450,0,0,450.0000
4000,450,0,0,450.0000
4100,450,0,0,450.0000
4200,450,0,0,450.0000
4300,450,0,0,450.0000
4400,450,0,0,450.0000
4500,450,0,0,450.0000
4600,450,0,0,450.0000
4700,450,0,0,450.0000
4800,450,0,0,450.0000
4900,450,0,0,450.0000
5000,450,0,0,450.0000
5100,450,0,0,450.0000
5200,450,0,0,450.0000
5300,450,0,0,450.0000
5400,450,0,0,450.0000
5500,450,0,0,450.0000
5600,450,0,0,450.0000
5700,450,0,0,450.0000
5800,450,0,0,450.0000
5900,450,0,0,450.0000
6000,450,0,0,450.0000
6100,450,0,0,450.0000
6200,450,0,0,450.0000
6300,450,0,0,450.0000
6400,450,0,0,450.0000
6500,450,0,0,450.0000
6600,450,0,0,450.0000
6700,450,0,0,450.0000
6800,450,0,0,450.0000
6900,450,0,0,450.0000
7000,450,0,0,450.0000
7100,450,0,0,450.0000
7200,450,0,0,450.0000
7300,450,0,0,450.0000
7400,450,0,0,450.0000
7500,450,0,0,450.0000
7600,450,0,0,450.0000
7700,450,0,0,450.0000
7800,450,0,0,450.0000
7900,450,0,0,450.0000
8000,450,0,0,450.0000
8100,450,0,0,450.0000
8200,450,0,0,450.0000
8300,450,0,0,450.0000
8400,450,0,0,450.0000
8500,450,0,0,450.0000
8600,450,0,0,450.0000
8700,450,0,0,450.0000
8800,450,0,0,450.0000
8900,450,0,0,450.0000
9000,450,0,0,450.0000
9100,450,0,0,450.0000
9200,450,0,0,450.0000
9300,450,0,0,450.0000
9400,450,0,0,450.0000
9500,450,0,0,450.0000
9600,450,0,0,450.0000
9700,450,0,0,450.0000
9800,450,0,0,450.0000
9900,450,0,0,450.0000
10000,450,0,0,450.0000
10100,450,0,0,450.0000
10200,450,0,0,450.0000
10300,450,0,0,450.0000
10400,450,0,0,450.0000
10500,450,0,0,450.0000
10600,450,0,0,450.0000
10700,450,0,0,450.0000
10800,450,0,0,450.0000
10900,450,0,0,450.0000
11000,450,0,0,450.0000
11100,450,0,0,450.0000
11200,450,0,0,450.0000
11300,450,0,0,450.0000
11400,450,0,0,450.0000
11500,450,0,0,450.0000
11600,450,0,0,450.0000
11700,450,0,0,450.0000
11800,450,0,0,450.0000
11900,450,0,0,450.0000
12000,450,0,0,450.0000
12100,450,0,0,450.0000
12200,450,0,0,450.0000
12300,450,0,0,450.0000
